Is Impresa?,Nom,Nom Lliga,Dia partit,Horari partit,Categoria,Subcategoria,Data Pagament Albara,Data Introducció,Nivell,Domicili,Modalitat,Núm. sorteig,Observacions,Grups,Email
0,"Acció Sant Martí ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,19:30 h,BENJAMÍ,MIXT,,2025-09-24,Nivell E,"C. Pujades, 252-270",FUTBOL 5,Casa,,,carlosvilapla@hotmail.com
1,Scala Dei - Futsal Dante,FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Divendres,19:00 h,ALEVÍ,MIXT,2025-09-29,2025-09-23,Nivell E,"Pg. Valldaura, 43-53",FUTBOL 5,Fora,,,direccio@futsaldante.com
1,Futsal Dante,FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,Divendres,19:30 h,INFANTIL,MIXT,2025-09-29,2025-09-23,Nivell E,"C. Immaculada, 25-35",FUTBOL 5,Fora,,,direccio@futsaldante.com
1,"CE La Salle Gracia ""A""",BÀSQUET CADET MIXT 1ª FASE CEEB,Divendres,20:00 h,CADET,MIXT,2025-09-25,2025-09-23,Nivell E,"Pl. del Nord, 14",BÀSQUET,5,,,afcpe11@gmail.com
0,"Fundació AMPA Lestonnac ""A""",VOLEIBOL JUVENIL FEMENÍ 1ª FASE CEEB,Divendres,19:15 h,JUVENIL,FEMENI,,2025-09-23,Nivell A,"C. Pau Claris, 123-131",VOLEIBOL,8,SI ELS PODEU `POSAR A UN GRUP FORT SERÀ FANTÀSTIC PEL SEU APRENENTATGE,,esports@lestonnacbcn.org
0,"Fundació AMPA Lestonnac ""A""",VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,Divendres,18:00 h,CADET,FEMENI,,2025-09-23,Nivell B,"C. Pau Claris, 123-131",VOLEIBOL,8,TOTES LES JUGADORES SON DE 1R ANY,,esports@lestonnacbcn.org
0,"Fundació AMPA Lestonnac ""A""",VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Divendres,19:15 h,INFANTIL,FEMENI,,2025-09-23,Nivell D,"C. Pau Claris, 123-131",VOLEIBOL,8,AQUEST GRUP TENIM MOLTES NOIES QUE ACABEN DE COMENÇAT. TAN SOLS TENIM 3 JUGADORES DEL CURS PASSAT.,,esports@lestonnacbcn.org
0,"Fundació AMPA Lestonnac ""A""",VOLEIBOL PREINFANTIL FEMENÍ 1ª FASE CEEB,Divendres,18:00 h,PREINFANTIL,FEMENI,,2025-09-23,Nivell D,"C. Pau Claris, 123-131",VOLEIBOL,8,,,esports@lestonnacbcn.org
0,"Fundació AMPA Lestonnac ""A""",VOLEIBOL ALEVÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,ALEVÍ,MIXT,,2025-09-23,Nivell A,"C. Pau Claris, 123-131",VOLEIBOL,8,,,esports@lestonnacbcn.org
1,"Sant Peter´s School ""C""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREALEVÍ,MIXT,2025-09-23,2025-09-23,Nivell C,"C. Ardena, 40-42",FUTBOL 5,Fora,,,farnau@stpeters.es
1,"Sant Peter´s School ""C""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,BENJAMÍ,MIXT,2025-09-23,2025-09-23,Nivell C,"C. Ardena, 40-42",FUTBOL 5,Fora,,,farnau@stpeters.es
1,Col·legi Teresianes de Gràcia (A.E.V.G.),FUTBOL 5 LLIGA ABSOLUTA MIXT 1ª FASE CEEB,Dimecres,21:30 h,SÈNIOR,MIXT,2025-09-23,2025-09-23,Nivell E,"C. Vallespir, 198",FUTBOL 5,Fora,"a casa juguem els dimecres a les 21:30 h, però el sistema no m'ho permet posar.",,a.e.viladegracia@gmail.com
1,"Centre d'Estudis Montseny ""A""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Divendres,19:15 h,ALEVÍ,MIXT,2025-09-25,2025-09-23,Nivell D,"C. Pallars, 410",FUTBOL 5,1,,,bburgos@cemontseny.cat
1,Futbol Club Martinenc,FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,19:00 h,BENJAMÍ,MIXT,,2025-09-23,Nivell E,"C. Varsòvia, 147-161",FUTBOL 5,Casa,,,despurz@gestioclub.cat
1,Torrent d'en Melis - Gestió Club,FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,ALEVÍ,MIXT,,2025-09-23,Nivell E,"C. Varsòvia, 147-161",FUTBOL 5,Fora,,,despurz@gestioclub.cat
1,Parc del Guinardó - Gestió Club,FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,BENJAMÍ,MIXT,,2025-09-23,Nivell E,"C. Tenerife, s/n",FUTBOL 5,Casa,,,despurz@gestioclub.cat
1,Parc del Guinardó - Gestió Club,FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,ALEVÍ,MIXT,,2025-09-23,Nivell E,"C. Tenerife, s/n",FUTBOL 5,Fora,,,despurz@gestioclub.cat
1,Torrent d'en Melis - Gestió Club,FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREALEVÍ,MIXT,,2025-09-23,Nivell E,"C. Varsòvia, 147-161",FUTBOL 5,Casa,,,despurz@gestioclub.cat
0,"Penya Barcelonista Collblanc Sants ""C""",FUTBOL 7 ALEVÍ MIXT 1ª FASE CEEB,Dissabte,09:15 h,ALEVÍ,MIXT,,2025-09-23,Nivell C,"C. Manuel Florentin Perez, 26",FUTBOL 7,,,,administracio@pbcollblanc.com
1,"Sant Peter´s School ""C""",FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,Divendres,20:00 h,INFANTIL,MIXT,2025-09-23,2025-09-23,Nivell C,"C. Ardena, 40-42",FUTBOL 5,Fora,,,farnau@stpeters.es
1,"Sant Peter´s School ""C""",FUTBOL 5 PREINFANTIL MIXT 1ª FASE CEEB,Divendres,19:00 h,PREINFANTIL,MIXT,2025-09-23,2025-09-23,Nivell C,"C. Ardena, 40-42",FUTBOL 5,Fora,,,farnau@stpeters.es
1,"Sant Peter´s School ""C""",BÀSQUET INFANTIL FEMENÍ 1ª FASE CEEB,Divendres,19:00 h,INFANTIL,FEMENÍ,2025-09-23,2025-09-23,Nivell D,"C. Ardena, 40-42",BÀSQUET,Fora,,,farnau@stpeters.es
0,"Club Voleibol Sant Andreu (7 d'Aventura) ""Verd""",VOLEIBOL JUVENIL FEMENÍ 1ª FASE CEEB,Divendres,20:30 h,JUVENIL,FEMENI,,2025-09-23,Nivell B,"C. Torroella de Montgri, 16-18",VOLEIBOL,5,,,coordinacio.cvsantandreu@gmail.com
1,"OAK House British School ""A""",BÀSQUET INFANTIL MIXT 1ª FASE CEEB,Divendres,18:00 h,INFANTIL,MIXT,,2025-09-23,Nivell D,"C. Sant Pere Claver, 12-18",BÀSQUET,1,LLIGA DELS DIVENDRES,,e.quifet@hotmail.com
0,Sant Peter´s School,VOLEIBOL ALEVÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,ALEVÍ,MIXT,2025-09-23,2025-09-23,Nivell C,"C. Ardena, 40-42",VOLEIBOL,Fora,,,farnau@stpeters.es
0,"Club Voleibol Sant Andreu (7 d'Aventura) ""A""",VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,Dissabte,11:15 h,CADET,FEMENI,,2025-09-23,Nivell A,"C. Torroella de Montgri, 16-18",VOLEIBOL,1,,,coordinacio.cvsantandreu@gmail.com
0,"Sant Peter´s School ""A""",VOLEIBOL CADET MIXT 1ª FASE CEEB,Divendres,19:30 h,CADET,MIXT,2025-09-23,2025-09-23,Nivell C,"C. Ardena, 40-42",VOLEIBOL,Fora,,,farnau@stpeters.es
0,"Club Voleibol Sant Andreu (7 d'Aventura) ""Verd""",VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,Divendres,20:30 h,CADET,FEMENI,,2025-09-23,Nivell A,"C. Torroella de Montgri, 16-18",VOLEIBOL,1,,,coordinacio.cvsantandreu@gmail.com
0,"Club Voleibol Sant Andreu (7 d'Aventura) ""Vermell""",VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Dissabte,09:00 h,INFANTIL,FEMENI,,2025-09-23,Nivell A,"C. Torroella de Montgri, 16-18",VOLEIBOL,5,,,coordinacio.cvsantandreu@gmail.com
0,"Club Voleibol Sant Andreu (7 d'Aventura) ""Verd""",VOLEIBOL ALEVÍ MIXT 1ª FASE CEEB,Divendres,19:15 h,ALEVÍ,MIXT,,2025-09-23,Nivell A,"C. Torroella de Montgri, 16-18",VOLEIBOL,1,,,coordinacio.cvsantandreu@gmail.com
1,"Escola de Futbol Sala Sant Marc de Sarrià ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREBENJAMÍ,MIXT,2025-09-26,2025-09-23,Nivell D,"C. Carrasco i Formiguera, 12",FUTBOL 5,Casa,por favor que nos pongan colegios los mas cercanos posible,,ansenio@santmarc.com
1,"Escola Reina Elisenda-Virolai ""A""",BÀSQUET BENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,BENJAMÍ,MIXT,2025-09-25,2025-09-23,Nivell A,"C. Olot, 18 (cant. C. Marianao)",BÀSQUET,3,,,marcmedrano@reinaelisenda.virolai.com
1,Escola Peter Pan,BÀSQUET PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREBENJAMÍ,MIXT,2025-09-26,2025-09-22,Nivell A,"C. Ramon Miquel i Planas, 38-40 (cotxes per C. Rafols)",BÀSQUET,1,,,ggonzalez@peterpan.cat
1,"Escola Pia Balmes ""A""",BÀSQUET LLIGA JOVE MIXT 1ª FASE CEEB,Divendres,20:30 h,SÈNIOR,MIXT,2025-09-26,2025-09-22,Nivell C,"C. Balmes, 208-218",BÀSQUET,4,,,ramon.verges@balmes.epiaedu.cat
1,"Escola Pia Balmes ""B""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREBENJAMÍ,MIXT,2025-09-26,2025-09-22,Nivell C,"C. Balmes, 208-218",FUTBOL 5,8,,,ramon.verges@balmes.epiaedu.cat
1,"Escola Pia Balmes ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREBENJAMÍ,MIXT,2025-09-26,2025-09-22,Nivell C,"C. Balmes, 208-218",FUTBOL 5,4,,,ramon.verges@balmes.epiaedu.cat
1,"Jesuïtes Casp ""A""",BÀSQUET BENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,BENJAMÍ,MIXT,2025-09-25,2025-09-22,Nivell D,"C. Roger de Llúria, 19",BÀSQUET,3,,,aldosegarra008@gmail.com
1,"Jesuïtes Casp ""A""",BÀSQUET PREALEVÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREALEVÍ,MIXT,2025-09-25,2025-09-22,Nivell C,"C. Roger de Llúria, 19",BÀSQUET,3,,,aldosegarra008@gmail.com
0,"EB Vallcarca Nord (FBC) ""Blau""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:15 h,BENJAMÍ,MIXT,,2025-09-22,Nivell E,"C. Gòlgota, 1",FUTBOL 5,,,,vallcarcanord.fbc@gmail.com
1,"CELH (CE Alheña) ""A""",FUTBOL 5 CADET FEMENÍ 1ª FASE CEEB,Dissabte,11:00 h,CADET,FEMENÍ,2025-09-29,2025-09-22,Nivell C,"C. Sant Pius, s/n",FUTBOL 5,Casa,,,cealhenya@gmail.com
1,"Jesuïtes Casp ""A""",BÀSQUET ALEVÍ MIXT 1ª FASE CEEB,Divendres,19:15 h,ALEVÍ,MIXT,2025-09-25,2025-09-22,Nivell B,"C. Roger de Llúria, 19",BÀSQUET,3,,,aldosegarra008@gmail.com
0,"EB Vallcarca Nord (FBC) ""Blau""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Divendres,19:15 h,ALEVÍ,MIXT,,2025-09-22,Nivell E,"C. Gòlgota, 1",FUTBOL 5,,,,vallcarcanord.fbc@gmail.com
0,"EB Vallcarca Nord (FBC) ""Blau""",BÀSQUET ALEVÍ MIXT 1ª FASE CEEB,Divendres,19:30 h,ALEVÍ,MIXT,,2025-09-22,Nivell D,"C. Gòlgota, 1",BÀSQUET,,,,vallcarcanord.fbc@gmail.com
1,"Pam Roig (FPC CET 10) ""A""",FUTBOL 5 CADET MIXT 1ª FASE CEEB,Divendres,18:00 h,CADET,MIXT,,2025-09-22,Nivell E,"C. Pau Alsina, 25",FUTBOL 5,Fora,,,mperez@cet10.com
0,"EB Vallcarca Nord (FBC) ""Blau""",BÀSQUET ALEVÍ FEMENÍ 1ª FASE CEEB,Divendres,19:30 h,ALEVÍ,FEMENÍ,,2025-09-22,Nivell E,"C. Gòlgota, 1",BÀSQUET,,,,vallcarcanord.fbc@gmail.com
1,"Pam Roig (FPC CET 10) ""A""",FUTBOL 5 PREINFANTIL MIXT 1ª FASE CEEB,Divendres,18:00 h,PREINFANTIL,MIXT,,2025-09-22,Nivell E,"C. Pau Alsina, 25",FUTBOL 5,Casa,,,mperez@cet10.com
0,"EB Vallcarca Nord (FBC) ""Blau""",BÀSQUET BENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:15 h,BENJAMÍ,MIXT,,2025-09-22,Nivell E,"C. Gòlgota, 1",BÀSQUET,,,,vallcarcanord.fbc@gmail.com
0,"EB Vallcarca Nord (FBC) ""Blau""",BÀSQUET PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:15 h,PREBENJAMÍ,MIXT,,2025-09-22,Nivell E,"C. Gòlgota, 1",BÀSQUET,,,,vallcarcanord.fbc@gmail.com
0,"Pam Roig (FPC CET 10) ""A""",VOLEIBOL INFANTIL MIXT 1ª FASE CEEB,Divendres,18:00 h,INFANTIL,MIXT,,2025-09-22,Nivell E,"Trav. de Gràcia, 357",VOLEIBOL,Casa,,,mperez@cet10.com
0,"Institut Caterina Albert (FPC CET 10) ""A""",VOLEIBOL INFANTIL MIXT 1ª FASE CEEB,Divendres,18:00 h,INFANTIL,MIXT,,2025-09-22,Nivell E,"C. Provença, 590",VOLEIBOL,Casa,,,falemany@cet10.com
1,"Institut Caterina Albert (FPC CET 10) ""A""",FUTBOL 5 PREINFANTIL MIXT 1ª FASE CEEB,Divendres,18:00 h,PREINFANTIL,MIXT,,2025-09-22,Nivell E,"C. Provença, 590",FUTBOL 5,Casa,,,falemany@cet10.com
0,"Escola Fructuós Gelabert (AE L'Eixample) ""A""",VOLEIBOL ALEVÍ MIXT 1ª FASE CEEB,Divendres,19:00 h,ALEVÍ,MIXT,,2025-09-22,Nivell D,"C. Sardenya, 368",VOLEIBOL,1,,,Fructuosgelabert@ae-eixample.cat
1,"Escola Brasil (FPC CET 10) ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,BENJAMÍ,MIXT,,2025-09-22,Nivell E,"C. Perú, 257 (cant. C. Josep Pla)",FUTBOL 5,Casa,,,mperez@cet10.com
1,"Escola Fructuós Gelabert (AE L'Eixample) ""A""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREALEVÍ,MIXT,,2025-09-22,Nivell D,"C. Sardenya, 368",FUTBOL 5,1,,,Fructuosgelabert@ae-eixample.cat
0,"ACE Sansur ""A""",VOLEIBOL INFANTIL MIXT 1ª FASE CEEB,Divendres,18:30 h,INFANTIL,MIXT,2025-09-22,2025-09-22,Nivell C,"Plaça Olzinelles, 11 (plaça bonet i muixí, 5)",VOLEIBOL,Fora,,,acesansur1979@gmail.com
1,"ACE Sansur ""A""",FUTBOL 5 CADET MIXT 1ª FASE CEEB,Dissabte,13:30 h,CADET,MIXT,2025-09-22,2025-09-22,Nivell C,"C. Roger, 52",FUTBOL 5,Casa,,,acesansur1979@gmail.com
0,"Unio Esportiva d´Horta ""Blau""",HOQUEI PATINS MENUTS|MENUDES MIXT 1ª FASE CEEB,Dissabte,15:00 h,MENUTS,MIXT,,2025-09-22,Nivell A,"C. Feliu i Codina, 27",HOQUEI PATINS,Casa,,,escolahoquei@uehorta.cat
1,"Escola Pia Balmes ""A""",BÀSQUET LLIGA JOVE FEMENÍ 1ª FASE CEEB,Dissabte,12:00 h,SÈNIOR,FEMENÍ,2025-09-26,2025-09-22,Nivell C,"C. Balmes, 208-218",BÀSQUET,4,,,ramon.verges@balmes.epiaedu.cat
1,"Escola Pia Balmes ""A""",BÀSQUET PREINFANTIL FEMENÍ 1ª FASE CEEB,Dissabte,10:30 h,PREINFANTIL,FEMENÍ,2025-09-26,2025-09-22,Nivell C,"C. Balmes, 208-218",BÀSQUET,4,,,ramon.verges@balmes.epiaedu.cat
1,"Escola Pia Balmes ""A""",BÀSQUET INFANTIL FEMENÍ 1ª FASE CEEB,Divendres,20:30 h,INFANTIL,FEMENÍ,2025-09-26,2025-09-22,Nivell D,"C. Balmes, 208-218",BÀSQUET,8,,,ramon.verges@balmes.epiaedu.cat
1,"ACE Sansur ""A""",FUTBOL 5 PREINFANTIL FEMENÍ 1ª FASE CEEB,Dissabte,11:45 h,PREINFANTIL,FEMENÍ,2025-09-22,2025-09-22,Nivell C,"C. Roger, 52",FUTBOL 5,Casa,,,acesansur1979@gmail.com
1,"Associacio Sant Marti Esport ""A""",BÀSQUET PREALEVÍ MIXT 1ª FASE CEEB,Dissabte,10:30 h,PREALEVÍ,MIXT,2025-09-29,2025-09-22,Nivell E,"C. Binèfar, 10-16",BÀSQUET,Casa,,,silviasolegarcia@gmail.com
1,"Escola Pia Balmes ""A""",BÀSQUET ALEVÍ FEMENÍ 1ª FASE CEEB,Divendres,19:15 h,ALEVÍ,FEMENÍ,2025-09-26,2025-09-22,Nivell C,"C. Balmes, 208-218",BÀSQUET,8,,,ramon.verges@balmes.epiaedu.cat
1,"Escola Pia Balmes ""A""",BÀSQUET PREALEVÍ FEMENÍ 1ª FASE CEEB,Divendres,19:15 h,PREALEVÍ,FEMENÍ,2025-09-26,2025-09-22,Nivell C,"C. Balmes, 208-218",BÀSQUET,4,,,ramon.verges@balmes.epiaedu.cat
1,"Escola Pia Balmes ""A""",BÀSQUET BENJAMÍ FEMENÍ 1ª FASE CEEB,Divendres,18:00 h,BENJAMÍ,FEMENÍ,2025-09-26,2025-09-22,Nivell D,"C. Balmes, 208-218",BÀSQUET,8,,,ramon.verges@balmes.epiaedu.cat
1,"Futsal Dante ""Negre""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:30 h,PREBENJAMÍ,MIXT,2025-09-29,2025-09-22,Nivell E,"Ptge. Ricard Zamora, 4-8",FUTBOL 5,Fora,,,direccio@futsaldante.com
1,"Escola Pia Balmes ""A""",BÀSQUET PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREBENJAMÍ,MIXT,2025-09-26,2025-09-22,Nivell E,"C. Balmes, 208-218",BÀSQUET,4,,,ramon.verges@balmes.epiaedu.cat
1,Futsal Dante,FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,19:30 h,BENJAMÍ,MIXT,2025-09-29,2025-09-22,Nivell C,"Ptge. Ricard Zamora, 4-8",FUTBOL 5,Fora,,,direccio@futsaldante.com
1,"Escola Pia Balmes ""A""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Divendres,20:00 h,ALEVÍ,MIXT,2025-09-26,2025-09-22,Nivell C,"C. Balmes, 208-218",FUTBOL 5,4,,,ramon.verges@balmes.epiaedu.cat
0,"Escola Virolai ""A""",HANDBOL PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREBENJAMÍ,MIXT,2025-09-25,2025-09-22,Nivell A,"C. del Portell, 9 (Poliesportiu Virolai)",HANDBOL,7,,,dtrallero@virolai.com
1,"Escola Pia Balmes ""A""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,19:00 h,PREALEVÍ,MIXT,2025-09-26,2025-09-22,Nivell D,"C. Balmes, 208-218",FUTBOL 5,8,,,ramon.verges@balmes.epiaedu.cat
1,"Escola Pia Balmes ""B""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,19:00 h,PREALEVÍ,MIXT,2025-09-26,2025-09-22,Nivell C,"C. Balmes, 208-218",FUTBOL 5,4,,,ramon.verges@balmes.epiaedu.cat
0,"Futsal Rosario Central ""B""",FUTBOL 5 LLIGA JOVE MIXT 1ª FASE CEEB,Divendres,20:00 h,SÈNIOR,MIXT,,2025-09-22,Nivell B,"Rbla. Prim, 217",FUTBOL 5,4,Coincidir amb equips BENJAMI/ALEVI,,fsrosariocentral@gmail.com
0,"Futsal Rosario Central ""A""",FUTBOL 5 LLIGA JOVE FEMENÍ 1ª FASE CEEB,Divendres,21:00 h,SÈNIOR,FEMENÍ,,2025-09-22,Nivell C,"Rbla. Prim, 217",FUTBOL 5,8,"Coincidir amb Lliga Jove Mixt ""A"" gràcies",,fsrosariocentral@gmail.com
0,"Futsal Rosario Central ""A""",FUTBOL 5 LLIGA JOVE MIXT 1ª FASE CEEB,Divendres,20:00 h,SÈNIOR,MIXT,,2025-09-22,Nivell C,"Rbla. Prim, 217",FUTBOL 5,8,"Coincidir en divendres tarda amb el FEMENI ""A"" lliga jove femeni.",,fsrosariocentral@gmail.com
1,"Escola Auró (AE L'Eixample) ""A""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,18:30 h,PREALEVÍ,MIXT,,2025-09-22,Nivell C,"C. Mallorca, 106",FUTBOL 5,4,,,auro@ae-eixample.cat
1,"Escola Auró (AE L'Eixample) ""A""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Divendres,19:30 h,ALEVÍ,MIXT,,2025-09-22,Nivell C,"C. Mallorca, 106",FUTBOL 5,4,,,auro@ae-eixample.cat
1,"Escola Auró (AE L'Eixample) ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,19:30 h,BENJAMÍ,MIXT,,2025-09-22,Nivell C,"C. Mallorca, 106",FUTBOL 5,8,,,auro@ae-eixample.cat
1,"Escola Auró (AE L'Eixample) ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:30 h,PREBENJAMÍ,MIXT,,2025-09-22,Nivell D,"C. Mallorca, 106",FUTBOL 5,8,,,auro@ae-eixample.cat
1,"Escola Auró (AE L'Eixample) ""B""",BÀSQUET ALEVÍ MIXT 1ª FASE CEEB,Divendres,19:45 h,ALEVÍ,MIXT,,2025-09-22,Nivell B,"C. Mallorca, 106",BÀSQUET,8,,,auro@ae-eixample.cat
1,"Escola Auró (AE L'Eixample) ""A""",BÀSQUET BENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:30 h,BENJAMÍ,MIXT,,2025-09-22,Nivell C,"C. Mallorca, 106",BÀSQUET,8,,,auro@ae-eixample.cat
1,"Escola Auró (AE L'Eixample) ""A""",BÀSQUET ALEVÍ MIXT 1ª FASE CEEB,Divendres,19:45 h,ALEVÍ,MIXT,,2025-09-22,Nivell D,"C. Mallorca, 106",BÀSQUET,4,,,auro@ae-eixample.cat
1,"Escola Auró (AE L'Eixample) ""A""",BÀSQUET PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:30 h,PREBENJAMÍ,MIXT,,2025-09-22,Nivell D,"C. Mallorca, 106",BÀSQUET,4,,,auro@ae-eixample.cat
0,Centre Montserrat-Xavier,FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,BENJAMÍ,MIXT,,2025-09-22,Nivell E,"C. Ermengarda, 11-25",FUTBOL 5,Casa,,,cmx1904futsal@gmail.com
1,"Lycée Français de Gavà (Bon Soleil) ""B""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Dissabte,12:00 h,BENJAMÍ,MIXT,,2025-09-22,Nivell D,"Camí de la Pava, 15",FUTBOL 5,Casa,,,deporte@bonsoleil.es
1,"Club Esportiu Terra Negra ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Dissabte,11:00 h,BENJAMÍ,MIXT,2025-09-23,2025-09-22,Nivell E,"C. Carrera, 25",FUTBOL 5,Casa,,,coordinacio@clubterranegra.com
1,"Club Esportiu Terra Negra ""A""",FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,Dissabte,12:00 h,INFANTIL,MIXT,2025-09-23,2025-09-22,Nivell C,"C. Carrera, 25",FUTBOL 5,Casa,,,coordinacio@clubterranegra.com
1,"Club Esportiu Terra Negra ""A""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,ALEVÍ,MIXT,2025-09-23,2025-09-22,Nivell E,"C. Carrera, 25",FUTBOL 5,Casa,Alternar sorteig amb Femení de Palmasec.,,coordinacio@clubterranegra.com
1,Col·legi SAFA Horta,FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,19:00 h,BENJAMÍ,MIXT,,2025-09-22,Nivell E,"C. Peris i Mencheta, 26-46",FUTBOL 5,Casa,,,javiruiz_moreno@hotmail.com
1,Col·legi SAFA Horta,FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Dissabte,12:00 h,ALEVÍ,MIXT,,2025-09-22,Nivell E,"C. Peris i Mencheta, 26-46",FUTBOL 5,Fora,,,javiruiz_moreno@hotmail.com
1,"Jesuïtes El Clot-Escola del Clot ""A""",BÀSQUET MENUDETS|MENUDETES MIXT 1ª FASE CEEB,Divendres,18:00 h,MENUDETS,MIXT,,2025-09-22,Nivell C,"C. València, 680",BÀSQUET,6,,,sandra.carballares@fje.edu
1,"Jesuïtes El Clot-Escola del Clot ""A""",BÀSQUET PREINFANTIL MIXT 1ª FASE CEEB,Divendres,18:30 h,PREINFANTIL,MIXT,,2025-09-22,Nivell C,"C. València, 680",BÀSQUET,2,,,sandra.carballares@fje.edu
1,"Jesuïtes El Clot-Escola del Clot ""A""",BÀSQUET LLIGA ABSOLUTA FEMENÍ 1ª FASE CEEB,Divendres,19:00 h,SÈNIOR,FEMENÍ,,2025-09-22,Nivell C,"C. València, 680",BÀSQUET,6,,,sandra.carballares@fje.edu
1,"Jesuïtes El Clot-Escola del Clot ""B""",BÀSQUET LLIGA ABSOLUTA MIXT 1ª FASE CEEB,Divendres,20:30 h,SÈNIOR,MIXT,,2025-09-22,Nivell C,"C. València, 680",BÀSQUET,6,,,sandra.carballares@fje.edu
1,"Jesuïtes El Clot-Escola del Clot ""A""",BÀSQUET LLIGA ABSOLUTA MIXT 1ª FASE CEEB,Divendres,20:30 h,SÈNIOR,MIXT,,2025-09-22,Nivell C,"C. València, 680",BÀSQUET,2,,,sandra.carballares@fje.edu
1,CE Vincit-Provençalenc A,FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,19:15 h,BENJAMÍ,MIXT,2025-09-24,2025-09-21,Nivell D,"C. Sardenya, 33-35",FUTBOL 5,Fora,,,cevincit@gmail.com
1,"CE Vincit-Provençalenc ""A""",FUTBOL 5 PREALEVÍ FEMENÍ 1ª FASE CEEB,Divendres,18:15 h,PREALEVÍ,FEMENÍ,2025-09-24,2025-09-21,Nivell C,"C. Sardenya, 33-35",FUTBOL 5,Fora,,,CEVINCIT@GMAIL.COM
1,"CE Vincit-Provençalenc ""C""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,19:15 h,BENJAMÍ,MIXT,2025-09-24,2025-09-21,Nivell C,"C. Sardenya, 33-35",FUTBOL 5,Casa,,,CEVINCIT@GMAIL.COM
